user_id,email,role,timezone,window_days,worklogs_count_window,avg_weekly_logged_hours,capacity_hours_per_week,over_capacity_ratio,after_hours_worklog_ratio,blocked_task_ratio,reopen_events_window,active_projects_window,status_transitions_window,avg_task_cycle_hours_window,days_since_last_activity,burnout_label
synthetic,synthetic@test.com,developer,UTC,30,13.499144498438167,36.677390743366544,40.76163355078788,1.052913125212084,0.17858547831404664,0.37655573504649853,1.9574694838242102,3.4523602567678022,14.221988603098152,44.69780855081754,4.1978674970119325,medium
synthetic,synthetic@test.com,developer,UTC,30,13.673407673107977,47.350794230117685,41.71356821377478,0.8708942004997091,0.23561881217596564,0.3538022683923727,1.1207612198197712,2.899265376845361,22.849753793746526,48.73283785152904,6.942654015483398,medium
synthetic,synthetic@test.com,developer,UTC,30,14.376965739166925,43.57994434441497,41.512401405689644,1.179014239866397,0.17326709771130727,0.3215532138059886,2.2094206123572455,3.1236378601259984,19.395650700430924,37.90203682881094,6.349604288366559,medium
synthetic,synthetic@test.com,developer,UTC,30,13.031611855133722,43.41193337586323,41.71181216650027,0.9632626672924052,0.1880100216467105,0.1377421054936856,1.27517103717702,3.334979846293516,18.110354766861043,44.830937139454285,0.13836511739884172,medium
synthetic,synthetic@test.com,developer,UTC,30,11.918562112061359,37.57152801436956,43.89075711272006,1.1442521605584521,0.14933607544522948,0.30035474765439596,1.3880884103748232,2.5503050512034267,7.77308992466839,27.758434496965315,4.723155831444945,medium
synthetic,synthetic@test.com,developer,UTC,30,18.923922922223028,37.632791303014415,42.71039517475359,1.0805564404973729,0.29058449369711314,0.2830181448661522,1.7653207930821422,3.2509563138278725,11.409823233560324,58.92577758112685,2.797732946145458,medium
synthetic,synthetic@test.com,developer,UTC,30,16.22513264913217,35.30195857050786,42.000307230673776,1.1500430453290047,0.22204548888664916,0.23318286591879292,3.807812498307178,3.707968752294458,11.444313476458765,39.504678091860285,3.428769792647239,medium
synthetic,synthetic@test.com,developer,UTC,30,15.586430001378348,39.343446470463824,41.22102500382944,1.1650687341022143,0.2847748998997013,0.3529968657285938,3.934613292293684,3.489983051559377,20.29334457123999,49.316554138318835,3.3642534165961457,medium
synthetic,synthetic@test.com,developer,UTC,30,13.477426334171259,38.12294158993704,43.22409597179645,0.9157280544409339,0.15156168194047087,0.27578841222881645,2.2299471646751297,2.4377132175892644,21.321120335056623,53.72564636824692,1.1738966377444666,medium
synthetic,synthetic@test.com,developer,UTC,30,8.090084393599998,39.36968959088186,43.98755417840376,1.1356695464937299,0.12766581402320984,0.3323007703549154,1.3471125019282884,2.7801251803130587,24.972190300238317,23.66658704539094,1.077745078043385,medium
synthetic,synthetic@test.com,developer,UTC,30,13.073603990561523,43.055690837608196,44.664503912066266,1.1923284582132136,0.11392812731827894,0.1413992552043716,3.3722139216879814,2.5412643045417207,22.69698119012721,44.8553965753089,0.7829136166647402,medium
synthetic,synthetic@test.com,developer,UTC,30,17.990351419088086,37.29263294010499,42.11747697339827,1.020873971423732,0.20015322981605566,0.30584887468454514,2.9580602046077655,3.98408401105611,24.988438184483755,38.24067311860384,0.6663936087260479,medium
synthetic,synthetic@test.com,developer,UTC,30,16.73411958762462,47.69663301681566,41.5916319381451,0.9844835543350295,0.18495538496309116,0.11542574636707882,3.0167932936703346,2.706675390136936,20.749277492630043,52.445403387689375,5.748615506184918,medium
synthetic,synthetic@test.com,developer,UTC,30,12.999991976478562,39.180093869131696,43.744103898335275,1.1205557735370892,0.19825148927827324,0.367909305860891,1.4317260882356748,3.7581375593179205,6.921904659437626,21.908648492457626,3.7368800929177226,medium
synthetic,synthetic@test.com,developer,UTC,30,8.81022176224898,35.68649231820144,40.00259372082853,0.9745266638777053,0.25492477625844595,0.11045150508397471,2.956772819397566,3.646254634832373,8.360016971557423,21.60886806696319,6.025606815343752,medium
synthetic,synthetic@test.com,developer,UTC,30,17.877495319401135,42.00624296143443,44.0959993964699,0.837102430969798,0.17889630358775088,0.32133926683191194,1.77235587797189,3.5046578288671055,15.083572087816277,48.76196945767049,3.252757465001307,medium
synthetic,synthetic@test.com,developer,UTC,30,12.414852082661811,37.84945981422222,41.04189670717508,1.1005963242285584,0.12378206960679211,0.12579470503328355,1.5288740950663904,2.3506930229078438,21.462152456137996,32.93279805633956,6.932719201523377,medium
synthetic,synthetic@test.com,developer,UTC,30,9.646535093487348,43.496017734017364,42.24364753600625,0.9571672706788296,0.2750168398108165,0.39267869374851994,3.6185768763225363,2.384601358070266,9.415958424178681,44.52332455927785,2.023585071467342,medium
synthetic,synthetic@test.com,developer,UTC,30,16.81670156936696,42.36346846052538,42.754543842452016,1.1314187699355143,0.24210655434853556,0.10797332949918752,1.1483774114380472,3.203116904912031,14.72384151244551,26.708309490434615,2.9305926112036116,medium
synthetic,synthetic@test.com,developer,UTC,30,17.09492382479433,45.74594930055309,42.80611533945022,0.9541477923428412,0.1541393522990214,0.2565755412307761,1.944248855693143,3.128190274094446,18.533047650192753,17.97356449137277,0.007472255159230667,medium
synthetic,synthetic@test.com,developer,UTC,30,10.547325666088916,46.62864947034416,43.231453816142796,0.8687841407748091,0.27805279236472374,0.24098678208620203,2.428275270035982,3.87108388768531,6.189733843666801,24.683022358292334,4.100399276083057,medium
synthetic,synthetic@test.com,developer,UTC,30,10.34583811498405,43.83385111971645,41.0704614466836,0.8396627882395258,0.14139703192816794,0.2268202102816187,1.5284148975192395,2.2693840498466944,22.205637724378818,29.417874161878853,2.5253108056277753,medium
synthetic,synthetic@test.com,developer,UTC,30,8.663244914014731,39.645805105526705,41.324035886607895,1.0441940269367154,0.14107805953448133,0.3665096359188522,3.7889998627586654,2.1996621143535804,7.148059125771544,20.189689714994458,4.336984794172184,medium
synthetic,synthetic@test.com,developer,UTC,30,9.463627570515474,46.08097013309346,43.77135757468946,1.1279235432952097,0.2052121053772042,0.39900316345574605,1.1325253088324838,2.802529928372227,11.478733378752723,57.68904744206885,4.03802670948315,medium
synthetic,synthetic@test.com,developer,UTC,30,10.061909654447252,14.258529841462972,44.893170719502194,0.3989116375010522,0.049367207627064584,0.14563270928186067,0.7614647224342901,1.795050049109986,5.847527028049367,8.201315263694674,6.174113143354114,low
synthetic,synthetic@test.com,developer,UTC,30,3.932083224451305,12.58208697767624,44.3307230316551,0.4714649329019809,0.03586727915279112,0.06130040660500692,0.8630380073747093,2.266298364289419,9.267693914889932,28.319490491424563,7.089395733898624,low
synthetic,synthetic@test.com,developer,UTC,30,5.292624595977696,21.276162504631376,42.839671152142465,0.36945432915979864,0.0658753409816701,0.08315985350696455,0.6414310933881522,1.6914616115252652,3.7859278755973094,7.365994206234717,4.15881422138165,low
synthetic,synthetic@test.com,developer,UTC,30,9.231138021453862,19.727417788052,41.07269486280072,0.45013792845988587,0.07555395424734274,0.03861335435180571,1.653579763847489,2.8550097192500994,5.973945290738407,21.72369147478949,2.68348787419972,low
synthetic,synthetic@test.com,developer,UTC,30,11.455198910219064,19.812118356623593,44.619502002727145,0.4631820198001941,0.000461879884332761,0.005781299898515357,1.360837611339844,2.125336027663866,0.26532437206074344,23.586499030559633,13.077889381899363,low
synthetic,synthetic@test.com,developer,UTC,30,6.9641748243930826,21.643936008931377,40.027365544173136,0.6293197699948795,0.033071606674610544,0.13181454296738093,0.7461211751161061,2.130155821261411,2.7034178819932753,9.014707814622966,12.073802743957264,low
synthetic,synthetic@test.com,developer,UTC,30,6.965904788462816,23.412198093806268,44.82707976740868,0.770863929777723,0.08556421217024035,0.028141393914755036,1.1885453886031598,2.756294849311075,3.744639364489377,7.527654148389624,12.542517729118984,low
synthetic,synthetic@test.com,developer,UTC,30,6.817635513621717,24.109817008979462,44.91072148158922,0.4857691443952577,0.04249793856661014,0.05549765517707967,0.8352385853080913,1.2367981663573375,7.947505584175718,25.94292145467603,5.697162749454315,low
synthetic,synthetic@test.com,developer,UTC,30,5.0379661840994405,31.85835640837033,40.11985177763978,0.41636595501378215,0.046367571468150105,0.10351901543676896,0.32678340029890895,2.3366614815903075,3.7673400787487643,20.46786945424105,2.521235128346087,low
synthetic,synthetic@test.com,developer,UTC,30,6.617271971845094,23.0562723495593,41.07163201427493,0.11169892334329656,0.01884743030123014,0.051621161709502206,0.1936202986099429,2.894639591459209,4.049940614958173,25.224240062668724,14.667422600415007,low
synthetic,synthetic@test.com,developer,UTC,30,2.807352800027391,26.29173669837485,44.35704543370607,0.5073875471733826,0.04290261213574127,0.06466145364569074,0.07179777201471782,2.069201502578551,9.935429967868474,28.967688149298354,2.5251899749481215,low
synthetic,synthetic@test.com,developer,UTC,30,9.057970036294883,17.54412166742327,44.51494576703068,0.03609179656742283,0.09358741020110806,0.12562136156816653,0.23500876450520303,1.1196486746345984,8.347076643269359,8.893941774364485,8.953675988686317,low
synthetic,synthetic@test.com,developer,UTC,30,11.157448578787095,24.18620283873308,41.98616650736412,0.35601284388319376,0.006311717070387102,0.14531284820423981,0.6213083701621656,1.3787269833457076,2.860473018403953,29.10932987228697,3.2257186953440913,low
synthetic,synthetic@test.com,developer,UTC,30,10.673030405011813,27.696097360036195,44.15009589579514,0.7807180322943171,0.08421546555168719,0.1415073526916779,0.25387051358183954,2.59157713033394,5.456756940810478,18.587389876996518,13.685980492166678,low
synthetic,synthetic@test.com,developer,UTC,30,11.718038186467112,27.620958076079525,42.41469194735892,0.3651230863214763,0.038634145722318186,0.0542398544358994,0.7830136833688628,1.1795064705023905,0.7743608526043821,24.496746096807794,7.79894760796294,low
synthetic,synthetic@test.com,developer,UTC,30,11.306844885446205,25.305525214848814,40.1758799109221,0.1260186730539836,0.02058197930130076,0.14636040365844907,0.43740845230326975,2.0315113525761026,9.361769316401961,29.429818247858933,5.07268565998608,low
synthetic,synthetic@test.com,developer,UTC,30,2.4911764375004015,13.840045813443963,40.316642393512794,0.15609939287386912,0.056856971470373545,0.13686731944434627,1.07443776738868,2.2519791133981615,2.0186725160954113,25.014590516846255,10.031255810572581,low
synthetic,synthetic@test.com,developer,UTC,30,10.641368291927249,33.7210776751446,41.73950387878296,0.07246324682835148,0.02259289579167825,0.06567623485137558,1.8913873036489466,1.7566196447468305,7.7077321366537,18.511917304268877,4.3765140156026945,low
synthetic,synthetic@test.com,developer,UTC,30,5.207341189534516,26.329797125570465,43.36426697342447,0.34780779744723694,0.022864560266211465,0.10828601692690144,0.33774608322542954,2.8733393837302534,1.879035790364767,7.682809070813011,8.469420130749924,low
synthetic,synthetic@test.com,developer,UTC,30,7.19549598109694,22.70482286945612,42.183337446694196,0.7958519142636867,0.04862806126705819,0.07169198711097464,0.8435321254291226,1.1336515094029258,5.929566311496161,10.69919430557956,10.288916742977648,low
synthetic,synthetic@test.com,developer,UTC,30,2.5083346194847715,34.534677531325045,42.34502539506336,0.7174042972725587,0.047556117323293484,0.00904962278613326,1.6444270921876138,2.2963674593342684,7.817570475739451,15.704246587721833,10.293177675206383,low
synthetic,synthetic@test.com,developer,UTC,30,10.562290037966076,25.776636071797185,41.73836817417951,0.5300236754929599,0.06718541886140673,0.14408804437599373,0.7418246430833384,1.8501635350282624,8.121229611870591,17.64405786856853,11.57545021050453,low
synthetic,synthetic@test.com,developer,UTC,30,6.597094644535921,15.387378545317512,43.726019213905055,0.10492413534776796,0.019858366353130808,0.0940237474176313,1.4945396003841396,2.78937577373563,2.7258649741589167,7.768106465013859,14.428606573794179,low
synthetic,synthetic@test.com,developer,UTC,30,3.5442308802214244,14.941674556365989,41.45664726779233,0.42351308322103,0.08828255660340781,0.11408190340948003,1.4163151076852702,1.3503611357120073,3.5768263152597424,16.96012315216695,3.916537395312616,low
synthetic,synthetic@test.com,developer,UTC,30,4.734297021266725,17.708330098821108,40.6363809916452,0.4401917535266061,0.0705028196524193,0.01048974472152918,0.9622462035262995,2.56442239053559,7.479901289524468,25.376827405468852,7.827128231217891,low
synthetic,synthetic@test.com,developer,UTC,30,10.205570826398606,16.018826780356736,41.80405280708758,0.14108446113424106,0.046748453942857184,0.05880900336231648,0.4818542328286244,2.503561418461563,3.1384677211164655,11.820108253645893,3.7015743010564357,low
synthetic,synthetic@test.com,developer,UTC,30,6.388217018019487,17.57411572093255,41.84636420670484,0.18879781009644214,0.07631554898199006,0.1395005021032076,0.9958637055777753,2.285996846681665,8.67172276606706,29.970740933341464,9.975714301487818,low
synthetic,synthetic@test.com,developer,UTC,30,10.897794665398687,32.715206163891054,43.95725743903811,0.3687451128584882,0.008115400042389932,0.0023708333160200766,0.9544012665658492,1.9886290670692355,4.073623878629723,19.20418378228411,9.178115142957552,low
synthetic,synthetic@test.com,developer,UTC,30,10.36613041032693,12.71642758155656,41.12588833052773,0.6344039831677044,0.08478368672236547,0.14922363204313016,1.7458240327741683,2.779798014144662,3.1434794262990486,15.041540850234409,5.485106362667164,low
synthetic,synthetic@test.com,developer,UTC,30,8.062993981927157,33.47013385517596,41.72320443255809,0.4456014255051602,0.02962996304534851,0.025469996065906126,0.39037105963731134,1.1158906890762599,9.492935230092574,15.07199021269074,12.843571596027406,low
synthetic,synthetic@test.com,developer,UTC,30,8.813294726896912,14.798029035277136,40.87731123289544,0.649590561208436,0.026471171061953735,0.13699277755529635,0.28011080937898125,2.355417228908939,8.14473876030934,10.881409710391125,5.590695724935358,low
synthetic,synthetic@test.com,developer,UTC,30,11.645188861392016,16.614940133653956,42.14978524950024,0.3460124745938929,0.025303474992968356,0.11636866296556357,1.5436986864583104,1.7566360284475713,8.351257910807337,10.32687335997506,2.0559750836798223,low
synthetic,synthetic@test.com,developer,UTC,30,7.71167362055741,34.85194431130947,40.19322154913442,0.16639845896676847,0.05189146424870842,0.12149111046673058,0.17808401015010644,1.7904693075177887,7.470758006298864,14.28858021015904,4.454873466183306,low
synthetic,synthetic@test.com,developer,UTC,30,3.9549582739658735,20.251219672874857,42.39708537402946,0.6894515342528112,0.06422524185679936,0.10356029317732522,1.965974343071814,1.8236868806019475,4.0335440324912835,28.083674193145306,5.196382631065762,low
synthetic,synthetic@test.com,developer,UTC,30,9.298152463028666,28.864328455453368,40.48893998722721,0.37458512455486725,0.020056247132155404,0.027806290920372848,0.9276562209257524,1.57885941501613,7.960604476258709,27.69012228476206,12.435367868748754,low
synthetic,synthetic@test.com,developer,UTC,30,4.660308726216653,16.85335984221521,41.27364175058734,0.10803047684498886,0.09437983681037113,0.0603071697235604,0.44937894909174747,2.693342101016487,3.991953026577905,5.877920277741665,4.105240413245205,low
synthetic,synthetic@test.com,developer,UTC,30,8.392503403561701,29.5726318542931,41.05467194244356,0.7339164714129138,0.08509971200521645,0.12725711310916213,0.45532229359842824,1.1010719773001154,8.674235394825837,12.645005718464184,10.045912955255837,low
synthetic,synthetic@test.com,developer,UTC,30,9.5996688370073,13.207331462778004,43.90419177259524,0.7508091671688527,0.0728374965746409,0.06618341227208371,1.7533562775034057,2.054915260145118,7.447709278167541,25.5126485964651,11.741587202087077,low
synthetic,synthetic@test.com,developer,UTC,30,4.878548760481539,12.946097522645777,41.1916926468103,0.4022999495842826,0.050527692229309584,0.08739665239718063,0.7902036750957817,2.5737827629000556,9.131537503472078,11.16812633698678,11.574801830124544,low
synthetic,synthetic@test.com,developer,UTC,30,8.779718525450447,23.077262481982874,40.9426511693708,0.6361858068661677,0.09606262856288328,0.10827544983504202,1.835719993251468,2.9683705298959993,3.520506742392382,20.955588823158422,8.161125589295015,low
synthetic,synthetic@test.com,developer,UTC,30,11.8662874686323,12.345195600193122,42.06187457148612,0.700431235621789,0.028405131052651546,0.1181689275958309,0.7655663255605114,2.9599570797803167,8.835298364237076,12.533008941565384,12.012510475992118,low
synthetic,synthetic@test.com,developer,UTC,30,5.368565438332687,25.159071005388377,43.29240384196646,0.663676327268564,0.002445084088201488,0.03302368367284495,1.4238356211771575,2.1270464739390746,4.956050782011431,6.380248917699511,6.527586484998931,low
synthetic,synthetic@test.com,developer,UTC,30,10.651002319106484,10.772320925900804,41.982181176824064,0.7561186301366182,0.005088073454501463,0.11245586265669551,0.5152252323640729,2.733217664307345,7.460679789593651,27.14262927145907,4.8070222756064585,low
synthetic,synthetic@test.com,developer,UTC,30,7.31292754818605,29.481748589370017,41.228498714974904,0.18459704421377357,0.0027182133497585027,0.14377729409631784,1.4200337601092468,2.2711207080203697,7.439947226949909,18.290322967385983,8.189739674175335,low
synthetic,synthetic@test.com,developer,UTC,30,6.495322411235208,26.010980302591033,41.007674876961914,0.7104469560118958,0.08117523712192652,0.052434541717805074,1.1572185936250488,1.2820545999000292,9.72346247933598,27.572317190757087,13.984667584489605,low
synthetic,synthetic@test.com,developer,UTC,30,5.321630477034516,14.228367684571394,41.05886081733155,0.0720011128360719,0.012011063010138434,0.010695680127726809,1.979646138409747,1.1481153667381472,1.3254208095141362,25.68136488976841,9.543122817658261,low
synthetic,synthetic@test.com,developer,UTC,30,9.744172045693324,25.772800194316375,44.41087535164474,0.5107740222117925,0.052212509290315096,0.10691245406419496,0.8947855035842189,1.6921276458094694,4.676524524502125,9.242852627464018,12.355432487434989,low
synthetic,synthetic@test.com,developer,UTC,30,4.6070378133594465,13.838288658426187,41.23176120891613,0.6736561214177919,0.03302012955977314,0.10290748042588503,1.7128192613114785,1.1554893338500842,7.6502440517804295,12.691636659475751,4.816090734392555,low
synthetic,synthetic@test.com,developer,UTC,30,8.889014524529722,32.744915568330846,41.475096043561976,0.45506704430745526,0.028983411384949156,0.08314283785896419,1.243724061308681,2.2206707775803594,6.235463696427459,8.376994805438102,11.016026104627354,low
synthetic,synthetic@test.com,developer,UTC,30,8.747503563802233,27.06470305542208,40.37035276369353,0.3574710739313221,0.04090351320457297,0.01300672254647987,0.4447358557936214,1.8819252635960735,7.429063098580823,10.926551924616579,12.78674883162385,low
synthetic,synthetic@test.com,developer,UTC,30,1.6373948572183903,3.8021084259230875,42.36277991668429,0.0748791338133335,0.012394387787592805,0.046398530408291214,0.49181258141290995,1.057315076216582,1.8059908905825885,3.687575686488629,11.437006709724686,low
synthetic,synthetic@test.com,developer,UTC,30,1.5470623155659162,2.4079579460302174,44.608424921187854,0.07402598706545116,0.00936641069388662,0.048109999426735106,0.45057646360088155,0.3617688606441807,0.6507483684173649,0.47593769168487066,10.011362585178889,low
synthetic,synthetic@test.com,developer,UTC,30,1.2958369830014458,3.846212906491107,43.66733221399918,0.004822363170427529,0.01139965807188066,0.0077141562706738,0.9410762847646973,0.33472999928835856,1.8799176530924446,1.6311918108202839,22.831226519287043,low
synthetic,synthetic@test.com,developer,UTC,30,1.2367757893922255,3.7982152615319738,41.15339562663929,0.135868777937139,0.010004192986267042,0.03780465738564265,0.8497301914012271,1.9976572219096098,0.6718369967818747,1.4344620678172744,15.008661734637766,low
synthetic,synthetic@test.com,developer,UTC,30,0.7886139964793479,2.912223707696887,44.967612615729216,0.14854171306391317,0.010535464627246154,0.03195136051323369,0.859970543701606,1.8658669169070103,0.6115818819886317,2.6427086447122643,26.656741093230245,low
synthetic,synthetic@test.com,developer,UTC,30,0.9096062299037749,2.1990452124023334,44.92810550756004,0.14775700450813065,0.018122136215303633,0.039922417241402886,0.26913050072280575,0.6417001481343749,1.641848523614624,2.803886872810061,20.11005638714134,low
synthetic,synthetic@test.com,developer,UTC,30,1.9100108397489182,2.0416151131649443,43.74587078657766,0.0500324889717533,0.0066135399389270514,0.0063612980945914,0.18871221002891925,1.7010417578427153,1.3388470157413246,1.139338932764169,25.186822000447748,low
synthetic,synthetic@test.com,developer,UTC,30,1.6619433774505783,0.10578005711646743,41.58180728668358,0.026550211668201155,0.013117457219656813,0.013751552031512643,0.06494677920994363,0.10986997839533852,1.7451818938761448,0.10861727852044811,26.975842262721773,low
synthetic,synthetic@test.com,developer,UTC,30,0.46619135777182685,3.0328316759771488,42.223440140053725,0.06642772818478537,0.0014359428472009172,0.040137612510610786,0.8930524847532526,0.022033334768456925,0.5358125270913532,4.519520943977394,20.989872256001163,low
synthetic,synthetic@test.com,developer,UTC,30,0.4501187347446304,1.0139522630457942,43.299931221185574,0.10872252333703096,0.011988536171598705,0.04765741899562629,0.49406360366177704,0.6005438242850534,1.4316987299273896,1.7983314683330547,14.488317853493726,low
synthetic,synthetic@test.com,developer,UTC,30,0.1378897480204202,1.7610624678256208,43.55704673854871,0.0027656704312790715,0.008783570264118695,0.03220047007249342,0.6104041091743072,1.5532968717774318,2.4315591469793927,3.558529104596939,12.05595392289499,low
synthetic,synthetic@test.com,developer,UTC,30,1.425067332013082,3.017029787438043,41.22783019404726,0.006382772647016477,0.004471806417520938,0.022744720086631944,0.41393031905460087,0.35333396265432326,2.4732466280504783,4.628433343683623,14.026966381054304,low
synthetic,synthetic@test.com,developer,UTC,30,2.788718746701665,0.08930479587590412,44.62481236353473,0.1427893185121362,0.00024103726031850405,0.038150964838837405,0.9702015725698434,1.8118044376355567,2.912130483588639,2.7516175284881967,11.563122797707766,low
synthetic,synthetic@test.com,developer,UTC,30,2.5493675934151083,3.069141279045058,43.073683720941446,0.06258804147880292,0.011436839530422183,0.007678988954305727,0.7397700265661503,0.15003461470308466,2.189342301131376,4.24489211312427,19.449373551289764,low
synthetic,synthetic@test.com,developer,UTC,30,1.529491098171148,1.5610713646103913,44.847292918627936,0.10996867118393179,0.0073797710660069,0.008740369311650254,0.21957959220209133,0.9278445722201001,2.8277052009430137,3.6707317288045904,14.304874963582996,low
synthetic,synthetic@test.com,developer,UTC,30,2.5786834002566943,1.8910026150484054,44.258610913762595,0.03625493969716964,0.012373212238726353,0.0463335244040641,0.25789400914779415,1.3858531811717099,2.9619378598714317,0.7529914362150175,11.768045814013488,low
synthetic,synthetic@test.com,developer,UTC,30,2.0225855773344485,1.698679738745152,40.356222386832954,0.07129584268254062,0.015075413592879115,0.01425612002075944,0.33504687750513473,1.6913988012939443,1.5602157367844642,4.21365984403236,18.92778984287419,low
synthetic,synthetic@test.com,developer,UTC,30,2.8589254846803103,3.2539729485886837,40.57949432659625,0.1327639482340201,0.009785303816615956,0.00708194839864525,0.15269013384142072,1.3750678702197436,0.14211752018846935,1.4329688245690664,12.795751809397363,low
synthetic,synthetic@test.com,developer,UTC,30,1.3232322888518526,2.0717688599718063,42.60938217344428,0.041945449365379535,0.0006408717875635439,0.03071930532675929,0.37371800288235135,1.3026699974800928,0.3260009124128054,0.06888677647025165,14.965884957705855,low
synthetic,synthetic@test.com,developer,UTC,30,1.3696419689821566,1.9703598708423364,44.05151277636733,0.05667564662892359,0.010608823592061578,0.029675779622109613,0.021831391645811604,1.030266753692378,1.0344937781965136,2.106400638416273,12.005747969905006,low
